fileName;cilium;vertical_length_in_um;vertical_length_in_layers;horizontal_length_in_um;horizontal_length_in_pixels;total_length_in_um;to_be_removed
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1.czi;6;3,65818821961754;13;2,435022866821550;11,08607171845310;4,39450536603295;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1.czi;7;2,81399093816734;10;2,978670384340190;13,56116772304940;4,09768498772578;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1.czi;8;3,37678912580081;12;1,778172957404950;8,09559253106177;3,81636002842668;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1.czi;9;3,37678912580081;12;3,387255220330050;15,42135591946190;4,78290735095086;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1.czi;10;2,81399093816734;10;1,357818329648670;6,18181931193278;3,12445445100706;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1.czi;11;2,25119275053387;8;1,884117405493880;8,57793204650904;2,93560337882031;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1.czi;12;3,65818821961754;13;2,486130456363850;11,31875224508930;4,42302901824174;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1.czi;13;1,96979365671714;7;0,880723836827551;4,00972317437253;2,15772137376430;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1.czi;14;3,09539003198407;11;2,200340341502680;10,01761879252690;3,79775421381512;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1.czi;15;3,09539003198407;11;2,883710091974600;13,12883641893130;4,23051100278235;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1.czi;16;3,09539003198407;11;3,183267806273490;14,49265043061180;4,44011636970965;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1.czi;17;2,81399093816734;10;1,256806562667480;5,72193710367128;3,08190002045037;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;1;3,37678912580081;12;1,150929744906730;5,23990549279387;3,56754034004349;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;2;4,22098640725101;15;2,869417056029880;13,06376367414670;5,10394754005495;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;3;3,65818821961754;13;2,196664814234340;10,00088500351200;4,26704550669942;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;4;3,65818821961754;13;2,946401664666680;13,41425602647460;4,69719318526491;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;5;3,93958731343428;14;2,107991465881850;9,59717663890255;4,46810655875652;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;6;3,93958731343428;14;3,498738272717620;15,92891136421790;5,26891997482894;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;7;3,09539003198407;11;1,333023674806910;6,06893522958786;3,37022129358030;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;8;4,22098640725101;15;3,559205298586650;16,20420314669740;5,52129229507776;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;9;4,22098640725101;15;2,177720777398930;9,91463737362070;4,74965199088447;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;10;3,93958731343428;14;3,169263471599140;14,42889207306840;5,05614271481580;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;11;4,50238550106774;16;2,637123693071980;12,00618802811860;5,21784405408849;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;12;3,09539003198407;11;2,017581660511530;9,18556260437190;3,69487147366980;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;13;3,93958731343428;14;1,762781793968450;8,02552027670541;4,31598747140431;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;14;3,09539003198407;11;0,917272979337007;4,17612260356421;3,22844067139667;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;15;3,37678912580081;12;2,861367064261680;13,02711400350450;4,42607346036734;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;16;3,65818821961754;13;1,112979615801780;5,06712770958923;3,82375008013584;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;17;3,65818821961754;13;2,418265083388720;11,00977757291960;4,38524196181757;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;18;2,25119275053387;8;0,658941127749079;3,00000000000000;2,34564963494028;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;19;3,65818821961754;13;1,150570837537050;5,23827147411803;3,83486040193633;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;20;3,93958731343428;14;2,502969107333290;11,39541456100950;4,66746211044472;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;21;3,37678912580081;12;2,002117276092310;9,11515699254415;3,92570737413704;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;22;3,65818821961754;13;3,062200765028060;13,94146139650640;4,77068282067536;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;23;2,53259184435061;9;0,658941127749079;3,00000000000000;2,61691132060497;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;24;4,22098640725101;15;2,861544428756480;13,02792150126410;5,09952573951196;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;25;3,37678912580081;12;1,374927952394130;6,25971529698337;3,64597472212868;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;26;4,22098640725101;15;4,533348028798510;20,63924000745380;6,19418845373703;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;27;3,37678912580081;12;2,433687557892560;11,07999237901250;4,16239593618479;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;28;4,22098640725101;15;1,853324981097520;8,43774156620830;4,60993923341273;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;29;2,81399093816734;10;0,665039427543563;3,02776408788741;2,89150867892098;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;30;3,37678912580081;12;2,174568120404630;9,90028408683285;4,01639780280872;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;31;3,09539003198407;11;2,214296064930360;10,08115583479050;3,80585686978274;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;1;4,50238550106774;16;2,966233400719990;13,50454513676760;5,39166169077511;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;2;4,22098640725101;15;2,915078237696850;13,27164801954920;5,12975704903181;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;3;1,96979365671714;7;0,439294085166052;2,00000000000000;2,01818392207077;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;4;3,37678912580081;12;2,514964242195090;11,45002551648030;4,21043346220392;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;5;3,65818821961754;13;2,855931583695820;13,00236757167480;4,64097901965737;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;6;3,09539003198407;11;3,973968778958230;18,09252122052170;5,03724798935303;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;7;3,65818821961754;13;1,100943367680740;5,01232957536676;3,82026404178936;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;8;3,09539003198407;11;1,327051128617460;6,04174366752895;3,36786343964111;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;9;2,81399093816734;10;0,881633545738505;4,01386485959741;2,94886803859707;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;10;3,65818821961754;13;4,076424217514090;18,55897611720950;5,47718681909645;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;11;3,93958731343428;14;2,036285184911070;9,27071523916085;4,43472722435784;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;12;3,37678912580081;12;2,211011684707000;10,06620284391600;4,03624546701975;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;13;3,09539003198407;11;1,357068166710380;6,17840400103456;3,37980376045785;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;14;3,37678912580081;12;1,615799064285110;7,35634336471586;3,74346249029842;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;15;3,37678912580081;12;1,846734713401970;8,40773766714343;3,84878343139887;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;16;3,09539003198407;11;3,380273815354360;15,38957126671360;4,58341472233058;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;17;2,81399093816734;10;1,758634607271910;8,00663913609101;3,31833402206323;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;18;3,65818821961754;13;1,766865077293540;8,04411048068478;4,06253040007186;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;19;2,81399093816734;10;0,891224693951840;4,05753104376518;2,95174972773734;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;20;3,09539003198407;11;2,002895604567220;9,11870053433628;3,68687269279820;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;21;3,65818821961754;13;1,758113660526470;8,00426739122564;4,05873190707126;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;22;2,81399093816734;10;1,537529298081180;7,00000000000000;3,20664019536741;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;23;3,37678912580081;12;1,564585608464610;7,12318085445289;3,72164384732623;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;24;3,37678912580081;12;1,617775613049950;7,36534211444449;3,74431605694628;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;1;3,09539003198407;11;1,128869792948100;5,13947185299065;3,29481205223258;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;2;3,09539003198407;11;2,503002416836990;11,39556621114470;3,98076130266538;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;3;2,81399093816734;10;2,289569550834070;10,42385785808440;3,62776428784926;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;4;2,81399093816734;10;2,773387923478370;12,62656619849570;3,95097779975838;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;5;3,09539003198407;11;2,710764849862970;12,34145845072470;4,11456990721497;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;6;2,81399093816734;10;2,267441892310930;10,32311596662560;3,61383974950391;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;7;2,53259184435061;9;1,324071784494620;6,02817943243701;2,85782916574206;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;8;2,81399093816734;10;2,571255678939070;11,70630684893990;3,81181069395692;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;9;3,37678912580081;12;1,979985830941600;9,01439786148349;3,91446659084684;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;10;3,09539003198407;11;1,330343007845770;6,05673079956403;3,36916190893677;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;11;3,09539003198407;11;1,547055858311570;7,04337213066180;3,46046547141313;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;12;2,25119275053387;8;0,881633545738509;4,01386485959743;2,41767378052286;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;13;3,37678912580081;12;1,761996090973880;8,02194316050418;3,80884956709159;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;14;2,81399093816734;10;1,363302993483380;6,20678966332113;3,12684186554560;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;15;3,37678912580081;12;1,985043964661650;9,03742632415051;3,91702748800238;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;16;3,09539003198407;11;1,630946188660600;7,42530456809635;3,49877477417637;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;17;2,53259184435061;9;1,253767958199810;5,70810307052457;2,82594330146232;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;18;2,53259184435061;9;2,569397754227710;11,69784816591140;3,60774531660726;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;19;3,65818821961754;13;3,344879947345880;15,22843152364100;4,95687027390319;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;20;2,53259184435061;9;2,705390833357180;12,31699184993370;3,70582797918148;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;21;2,25119275053387;8;1,154143526309620;5,25453706426915;2,52980554181120;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;1;3,09539003198407;11;1,100152905707540;5,00873079268383;3,28508384459866;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;2;1,96979365671714;7;1,214918198382640;5,53122948570272;2,31432782440267;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;3;2,81399093816734;10;1,584642821194910;7,21449650566509;3,22949498696816;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;4;2,81399093816734;10;2,913546727253830;13,26467542194440;4,05059249147325;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;5;3,37678912580081;12;1,804621164005750;8,21600483568361;3,82875467295883;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;6;3,37678912580081;12;3,552562497887150;16,17396007753800;4,90136767663076;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;7;3,37678912580081;12;2,551992529388790;11,61860637583650;4,23265527419642;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;8;2,53259184435061;9;0,664522846416341;3,02541221862868;2,61832237577432;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;9;3,09539003198407;11;2,605095245375920;11,86037023189690;4,04573364021738;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;10;3,09539003198407;11;2,931821963264440;13,34787816301340;4,26345159165507;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;11;3,65818821961754;13;1,100943367680750;5,01232957536676;3,82026404178936;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;12;2,53259184435061;9;0,930408565519366;4,23592575878946;2,69808849907912;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;13;2,81399093816734;10;1,105658519215150;5,03379652287924;3,02341293263109;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;14;3,09539003198407;11;3,357079039862120;15,28397104911230;4,56633541584364;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;15;3,09539003198407;11;1,575719750061870;7,17387191528542;3,47337475387287;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;16;2,81399093816734;10;2,125965661313210;9,67900881483345;3,52679386882347;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;17;2,81399093816734;10;2,041976354731960;9,29662576248938;3,47681066976221;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;18;2,53259184435061;9;1,098235212915130;5,00000000000000;2,76046047480451;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;19;3,65818821961754;13;3,161466385578450;14,39339382128680;4,83499852712398;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;20;3,37678912580081;12;3,659003630655370;16,65856087851610;4,97905737758421;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;21;2,81399093816734;10;0,658941127749079;3,00000000000000;2,89011217947109;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;22;3,37678912580081;12;3,564431867738300;16,22799845525330;4,90997752946741;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;23;3,37678912580081;12;3,059040773453270;13,92707471714290;4,55636206350814;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi;1;2,81399093816734;10;0,883054643874892;4,02033477660460;2,94929322112213;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi;2;3,09539003198407;11;1,791894346158000;8,15806270407972;3,57663596105326;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi;3;3,37678912580081;12;1,415596343310280;6,44486867049522;3,66150485556417;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi;4;3,09539003198407;11;1,541901946222130;7,01990761218328;3,45816440642575;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi;5;3,37678912580081;12;2,037867080006130;9,27791722593222;3,94405971505241;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi;6;3,09539003198407;11;0,893898700168212;4,06970514902480;3,22187745519112;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi;7;2,53259184435061;9;0,881633545738507;4,01386485959742;2,68165977689987;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi;8;2,53259184435061;9;0,883119600695112;4,02063050933770;2,68214870564686;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi;9;2,53259184435061;9;1,098235212915130;5,00000000000000;2,76046047480451;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi;10;3,37678912580081;12;1,791608508650270;8,15676135485889;3,82263859766976;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi;11;3,09539003198407;11;0,909326705073527;4,13994513370151;3,22619195130517;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi;12;2,81399093816734;10;1,199167585185390;5,45952074329479;3,05884747861793;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi;13;3,09539003198407;11;1,587967665310560;7,22963371888019;3,47894822556735;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi;14;3,37678912580081;12;1,155554009321380;5,26095865317457;3,56903486514006;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi;15;3,09539003198407;11;1,349770585563400;6,14517987444874;3,37688022940680;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi;16;2,81399093816734;10;1,757176340664210;8,00000000000000;3,31756140746151;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi;17;2,25119275053387;8;1,351489951006210;6,15300773055183;2,62571778524026;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi;1;3,65818821961754;13;2,312091866784700;10,52639652960830;4,32759862401778;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi;2;4,50238550106774;16;1,760929411063940;8,01708682418664;4,83449558806036;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi;3;1,96979365671714;7;1,779146641097620;8,10002547803533;2,65432662281265;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi;4;3,37678912580081;12;2,015538545073110;9,17626079263617;3,93256918906737;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi;5;2,53259184435061;9;1,973395383479430;8,98439314398458;3,21065581923836;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi;6;3,93958731343428;14;2,174619668620030;9,90051877342271;4,49992432195491;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi;7;3,65818821961754;13;1,552533983603250;7,06831271364099;3,97400337448165;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi;8;1,40699546908367;5;0,658941127749079;3,00000000000000;1,55365364861709;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi;9;2,53259184435061;9;0,878588170332105;4,00000000000000;2,68066010958471;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi;10;2,81399093816734;10;1,425972100242820;6,49210698889244;3,15466978157125;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi;11;3,09539003198407;11;1,116050759685200;5,08110988684645;3,29044202931768;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi;12;3,09539003198407;11;2,105784480897390;9,58712876865347;3,74376384539605;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi;13;3,09539003198407;11;1,117738356495090;5,08879310802734;3,29101481061491;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi;14;3,09539003198407;11;1,136178618324490;5,17274717184055;3,29732335430484;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi;15;2,53259184435061;9;1,107439718872650;5,04190589524571;2,76413534057360;yes_or_no
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi;16;3,09539003198407;11;2,441047001050920;11,11349814841330;3,94209968309352;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;1;2,81399093816734;10;1,322014790920030;6,01881443689509;3,10906225532704;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;2;1,96979365671714;7;1,126033259334100;5,12655779969567;2,26892881139309;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;3;2,25119275053387;8;1,143675222149920;5,20687740067164;2,52504689338949;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;4;2,25119275053387;8;1,544174191521470;7,03025259690340;2,72989793468863;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;5;3,37678912580081;12;1,788239430429140;8,14142275443200;3,82106072454602;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;6;2,25119275053387;8;2,046435240337630;9,31692599304669;3,04232904087510;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;7;1,96979365671714;7;0,943749727428903;4,29666485071005;2,18420479764724;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;8;2,81399093816734;10;2,003553676069310;9,12169657514043;3,45438450855992;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;9;2,25119275053387;8;0,664522846416327;3,02541221862861;2,34722376723344;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;10;2,81399093816734;10;2,026294014230030;9,22522784919400;3,46762345594102;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;11;2,25119275053387;8;0,887767150899581;4,04178968430229;2,41991721227661;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;12;3,65818821961754;13;2,547844062153700;11,59971940523900;4,45800969213846;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;13;2,53259184435061;9;1,098342786879170;5,00048975830847;2,76050327432530;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;14;2,25119275053387;8;0,664522846416338;3,02541221862866;2,34722376723344;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;15;3,09539003198407;11;2,417193690056150;11,00489977752580;3,92737377713831;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;16;2,25119275053387;8;0,664522846416336;3,02541221862865;2,34722376723344;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;17;3,09539003198407;11;1,460938361306380;6,65129994069528;3,42283221114371;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;18;2,81399093816734;10;1,143675222149910;5,20687740067161;3,03752168944480;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;19;2,81399093816734;10;1,159573612464440;5,27925893664660;3,04354332362983;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;20;2,53259184435061;9;0,711149977091269;3,23769429685108;2,63054286032144;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;21;2,81399093816734;10;1,658475383070020;7,55063834944700;3,26635662418193;yes_or_no
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi;22;2,81399093816734;10;1,362478005138910;6,20303369039853;3,12648225879745;yes_or_no
